disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
1394,,,,,1414196.5,35419.81,1376975.39,2021-02-12T00:00:00.000Z,,136586,6cc7391e8cc0114a27382f5372419dcc,2021-02-12T03:43:14.657Z,5aa2d583cb4f0f7020b17f1a
1406,,,,,6233212.7,785167.68,5406707.43,2021-02-12T00:00:00.000Z,,1149793,b0e858d49fe0c41cab9a87b485be4506,2021-02-12T03:43:14.665Z,5aa2d583cb4f0f7020b17f39
1276,,,,,5242416.68,546984.2,4587872.59,2021-02-12T00:00:00.000Z,,1158596,b5e5fe971e83abb24b3cc99dab60c21a,2021-02-12T03:43:14.501Z,5aa2d583cb4f0f7020b17f1f
1431,,,,,1143690.22,71012.95,965171.71,2021-02-12T00:00:00.000Z,,157886,8384f519009f35914f6daefc60f51587,2021-02-12T03:43:14.713Z,5aa2d583cb4f0f7020b17f3e
1301,,,,,1968329.67,18254.17,1953360.86,2021-02-12T00:00:00.000Z,,7803,f56b97dc57ffd62e0187eb1bc7597f56,2021-02-12T03:43:14.536Z,5aa2d583cb4f0f7020b17f24
1326,,,,,2191132.01,26462.73,2159308.27,2021-02-12T00:00:00.000Z,,333150,800f02eacef9f63f4e84740603be58c7,2021-02-12T03:43:14.580Z,5aa2d583cb4f0f7020b17f29
1264,,,,,3033110.28,882780.99,2135164.26,2021-02-12T00:00:00.000Z,,915473,11adb00095731291a4d02229fde1be7f,2021-02-12T03:43:14.500Z,5aa2d583cb4f0f7020b17f00
1410,,,,,15255670.18,8294263.24,6945591.61,2021-02-12T00:00:00.000Z,,3846550,e84638c0e6794fe335bcac60bbaa066b,2021-02-12T03:43:14.668Z,5aa2d583cb4f0f7020b17eea
1289,,,,,785818.09,84066.71,685083.81,2021-02-12T00:00:00.000Z,,305977,12c9de5d1caf5319265964677a0d4c6a,2021-02-12T03:43:14.502Z,5aa2d583cb4f0f7020b17f05
1435,,,,,6487026.47,6507378.72,0,2021-02-12T00:00:00.000Z,,4023296,75b9e049ce195b9a4fb7a0920165bf2f,2021-02-12T03:43:14.716Z,5aa2d583cb4f0f7020b17eef
1314,,,,,2605294.29,1170005.58,1430613.75,2021-02-12T00:00:00.000Z,,405517,ccfcfc034209f53c08a88c364072190c,2021-02-12T03:43:14.564Z,5aa2d583cb4f0f7020b17f0a
1393,,,,,22990447.07,9766980.43,12715981.97,2021-02-12T00:00:00.000Z,,1575675,b9543b746e35d54c41865fb9433ef5d1,2021-02-12T03:43:14.656Z,5aa2d583cb4f0f7020b17ef4
1339,,,,,,,,,,896815,b8d4a085b13782a1f2b1cc29a92e4463,2020-06-02T13:22:16.477Z,5aa2d583cb4f0f7020b17f0f
1418,,,,,4620806.54,556297.96,4110565.71,2021-02-12T00:00:00.000Z,,888018,3b2f79241353bf78fe9e332389b8a4f5,2021-02-12T03:43:14.700Z,5aa2d583cb4f0f7020b17ef9
1364,,,,,,,,,,1615134,c0c1524267894bf0fef618d02396dd1b,2020-06-02T13:22:16.558Z,5aa2d583cb4f0f7020b17f14
1254,,,,,6640272.08,576432.34,6063839.74,2021-02-12T00:00:00.000Z,,750065,c18359430bc00171899fd44fe020daf4,2021-02-12T05:03:25.392Z,5aa2d583cb4f0f7020b17efe
1389,,,,,708827.27,276994.7,460813.63,2021-02-12T00:00:00.000Z,,255255,02f2740158fb523ddc9c1eb42adb9272,2021-02-12T03:43:14.654Z,5aa2d583cb4f0f7020b17f19
1279,,,,,48334834.63,3905669.96,43752362,2021-02-12T00:00:00.000Z,,11742244,1e4e6e9d0fc1bae10840fabbfcf4fd9b,2021-02-12T03:43:14.501Z,5aa2d583cb4f0f7020b17f03
1271,,,,,1868757.98,1691960.54,176797.44,2021-02-12T00:00:00.000Z,,495343,c971b5901ac182e0fa2c3de004fec2ca,2021-02-12T03:43:14.501Z,5aa2d583cb4f0f7020b17f1e
1304,,,,,,,,,,10446,0970debb5c40df654334dca0890e3663,2020-06-02T13:22:16.353Z,5aa2d583cb4f0f7020b17f08
1296,,,,,41182922.07,10759369.68,29436671.56,2021-02-12T00:00:00.000Z,,4413443,aa892c82eb2064bc65e59cc285b7db4f,2021-02-12T03:43:14.532Z,5aa2d583cb4f0f7020b17f23
1329,,,,,5652343.85,1460174.48,4205941.58,2021-02-12T00:00:00.000Z,,1557307,0f2876c149d441dedc9538d10e8e7f0a,2021-02-12T03:43:14.582Z,5aa2d583cb4f0f7020b17f0d
1321,,,,,,,,,,316618,d35eafad4c483b8c3c550e631aee888a,2020-06-02T13:22:16.375Z,5aa2d583cb4f0f7020b17f28
1346,,,,,,,,,,25581719,405347c4118c92ef227e0afedf061015,2020-06-02T13:22:16.512Z,5aa2d583cb4f0f7020b17f2d
1354,,,,,185489007.3,152443939.55,33092101.88,2021-02-12T00:00:00.000Z,,28495935,212c5958d0df19663f87a42504b082af,2021-02-12T03:43:14.616Z,5aa2d583cb4f0f7020b17f12
1371,,,,,1160382.95,164540.76,988792.94,2021-02-12T00:00:00.000Z,,208923,fa9e7d13e6d22e9471fd59b375caa8d4,2021-02-12T03:43:14.642Z,5aa2d583cb4f0f7020b17f32
1396,,,,,4853317.12,681327.02,3553040.63,2021-02-12T00:00:00.000Z,,93818,37c5a5cfeb551510c82a8adfde124123,2021-02-12T03:43:14.658Z,5aa2d583cb4f0f7020b17f37
1415,,,,,,,,,,573827,13be7ad1be589fb8af5d9984e054bdda,2020-06-02T13:22:16.793Z,5aa2d583cb4f0f7020b17eeb
1421,,,,,,,,,,55096,43da1a92033738daf8abc68c32f86969,2020-06-02T13:22:16.800Z,5aa2d583cb4f0f7020b17f3c
1373,,,,,2982075.51,45727.81,2934671.07,2021-02-12T00:00:00.000Z,,415221,89db4005b34cff6d01721789113e8086,2021-02-12T03:43:14.645Z,5aa2d583cb4f0f7020b17ef0
1419,,,,,26435703.2,3849174.16,22397523.78,2021-02-12T00:00:00.000Z,,5840208,b874f1436269ed1133036210dabff77a,2021-02-12T03:43:14.703Z,5aa2d583cb4f0f7020b17f41
1398,,,,,5456042.93,402109.28,5117212.83,2021-02-12T00:00:00.000Z,,804721,c0b570132ab78bc835db1fbd5abdaed4,2021-02-12T03:43:14.660Z,5aa2d583cb4f0f7020b17ef5
1432,,,,,2158899.02,981932.61,1165648.92,2021-02-12T00:00:00.000Z,,662196,613d173e203e9d38668edce93cf60e4a,2021-02-12T03:43:14.713Z,5aa2d583cb4f0f7020b17f46
1423,,,,,3266024.79,337529.94,2783374.44,2021-02-12T00:00:00.000Z,,316082,d789982f09bba300106432e58c4483c1,2021-02-12T03:43:14.707Z,5aa2d583cb4f0f7020b17efa
1259,,,,,3099238.12,2656536.59,442701.53,2021-02-12T00:00:00.000Z,,1129100,0f3324dbc82cdad0e4fd0e0e5fe70966,2021-02-12T05:03:25.392Z,5aa2d583cb4f0f7020b17eff
1284,,,,,4064691.72,950005.26,3086906.66,2021-02-12T00:00:00.000Z,,641581,5887d9d795c3bbdf1b90c69c74b3fb13,2021-02-12T03:43:14.501Z,5aa2d583cb4f0f7020b17f04
1429,,,,,3547202.78,394971.87,3138024.77,2021-02-12T00:00:00.000Z,,513181,c74626e22972200a2d5eb1c50fc8e925,2021-02-12T03:43:14.712Z,5aa2d583cb4f0f7020b17f43
1309,,,,,4844695.58,1257343.05,1891051.87,2021-02-12T00:00:00.000Z,,1847365,dbf6886676a42f6ab5bfc852bc3256da,2021-02-12T03:43:14.545Z,5aa2d583cb4f0f7020b17f09
1379,,,,,433651817,101320637.9,329884828.43,2021-02-12T00:00:00.000Z,,201035427,c7838d4567bd634a06bbb61e209152c7,2021-02-12T03:43:14.649Z,5aa2d583cb4f0f7020b17f17
1334,,,,,39700101.17,3878032.57,35024447.18,2021-02-12T00:00:00.000Z,,9520801,d4d458f08e9e76441a66213567f3d72b,2021-02-12T03:43:14.586Z,5aa2d583cb4f0f7020b17f0e
1404,,,,,5913137.1,752305.98,5103846.86,2021-02-12T00:00:00.000Z,,338652,2749d7f3274f18796779090d2d636d6d,2021-02-12T03:43:14.664Z,5aa2d583cb4f0f7020b17f1c
1359,,,,,,,,,,273677,42fdda10e7330247b00902794cbedfa6,2020-06-02T13:22:16.547Z,5aa2d583cb4f0f7020b17f13
1286,,,,,2083481.55,147935.45,1935546.1,2021-02-12T00:00:00.000Z,,621569,5eef637b3fd7bd1fdff7f93835ec6221,2021-02-12T03:43:14.502Z,5aa2d583cb4f0f7020b17f21
1384,,,,,6425209.53,2629470,3613225.53,2021-02-12T00:00:00.000Z,,1051510,204a1632b30e090ad408a484403d3eae,2021-02-12T03:43:14.652Z,5aa2d583cb4f0f7020b17f18
1311,,,,,36909135.59,26066940.79,10849669.36,2021-02-12T00:00:00.000Z,,5289650,318bc6b371f07c29ed4799846cb89b16,2021-02-12T03:43:14.549Z,5aa2d583cb4f0f7020b17f26
1409,,,,,4284113.3,3010762.41,1240215.47,2021-02-12T00:00:00.000Z,,849287,f00257cf6423ba98194abcb39988b9a9,2021-02-12T03:43:14.667Z,5aa2d583cb4f0f7020b17f1d
1336,,,,,2474138.67,11080.45,2431124.77,2021-02-12T00:00:00.000Z,,304005,595b0e2576adaeed3179936d7158cd71,2021-02-12T03:43:14.588Z,5aa2d583cb4f0f7020b17f2b
1291,,,,,,,,,,381636,d9b3d72d4308b24c8a197de6320be761,2020-06-02T13:22:16.329Z,5aa2d583cb4f0f7020b17f22
1361,,,,,66734226.22,7138998.7,54761534.37,2021-02-12T00:00:00.000Z,,18838111,02fa3ccd29f3be5426a9d2e2fe0149e7,2021-02-12T03:43:14.622Z,5aa2d583cb4f0f7020b17f30
1316,,,,,10798817.35,6382892.52,4291133.67,2021-02-12T00:00:00.000Z,,1583458,b341e46b1f76754f1641caf8f6ae5373,2021-02-12T03:43:14.568Z,5aa2d583cb4f0f7020b17f27
1386,,,,,7390259.93,837090.99,6533634.13,2021-02-12T00:00:00.000Z,,1663497,295c6974cd007897dbf55f00bc1bb885,2021-02-12T03:43:14.653Z,5aa2d583cb4f0f7020b17f35
1341,,,,,,,,,,13056,fca288deba0532709e2d29150040b525,2020-06-02T13:22:16.497Z,5aa2d583cb4f0f7020b17f2c
1411,,,,,6678555.87,2655782.18,4010838.23,2021-02-12T00:00:00.000Z,,1225737,05c295e9f9e3be470bbb002408eb1f76,2021-02-12T03:43:14.669Z,5aa2d583cb4f0f7020b17f3a
1366,,,,,2697313.17,912342.82,1767548.6,2021-02-12T00:00:00.000Z,,442317,bdbfae4a49ce529f27a8563d203a75c5,2021-02-12T03:43:14.638Z,5aa2d583cb4f0f7020b17f31
1436,,,,,6719649.01,999661.03,5784955.93,2021-02-12T00:00:00.000Z,,1685487,bcf314727cb78436c6fdeafea109d0a2,2021-02-12T03:43:14.718Z,5aa2d583cb4f0f7020b17f3f
1391,,,,,4732560097.4,2090168740.98,240887893.45,2021-02-12T00:00:00.000Z,,264635280,cc9259429f0a54cfb47ea71e0d96a25d,2021-02-12T03:43:14.655Z,5aa2d583cb4f0f7020b17f36
1416,,,,,15595158.21,3410971.44,12179540.99,2021-02-12T00:00:00.000Z,,2119922,244fc5db06ebafffea1a3ac8e130c2b5,2021-02-12T03:43:14.698Z,5aa2d583cb4f0f7020b17f3b
1434,,,,,,,,,,1396381,35731ee15a6f4cbc4b448ff80f5aa7c4,2020-06-02T13:22:16.820Z,5aa2d583cb4f0f7020b17f44
1414,,,,,8191992.39,1466923.96,6665537.25,2021-02-12T00:00:00.000Z,,2027706,e7928f5d51ffe2df1016208660590acf,2021-02-12T03:43:14.684Z,5aa2d583cb4f0f7020b17f40
1439,19827,57974742.1,31700420.63,26274321.47,,,,,2021-02-12T00:00:00.000Z,7154189,f7a78c69f3d695b18b726dfab359eb31,2021-02-12T06:03:25.599Z,5aa2d583cb4f0f7020b17f45
1351,,,,,682634.87,4604.47,686029.24,2021-02-12T00:00:00.000Z,,98588,bf94de253d5681ce5dbef0784da3ad4d,2021-02-12T03:43:14.614Z,5aa2d583cb4f0f7020b17f2e
1376,,,,,23460073.66,4220258.24,18158271.52,2021-02-12T00:00:00.000Z,,3517976,8673ad04747c2d3c060bd0475c796722,2021-02-12T03:43:14.647Z,5aa2d583cb4f0f7020b17f33
1401,,,,,109054038.02,24594047.06,83957589.48,2021-02-12T00:00:00.000Z,,19414568,0f48d5597fcb66f774ccf6435b96012b,2021-02-12T03:43:14.662Z,5aa2d583cb4f0f7020b17f38
1426,,,,,12698713.54,5084794.82,6625816.2,2021-02-12T00:00:00.000Z,,7923456,130491bd59de9d57df9ff6fa1422b4eb,2021-02-12T03:43:14.710Z,5aa2d583cb4f0f7020b17f3d
1424,,,,,1428869.09,98133.91,1289354.48,2021-02-12T00:00:00.000Z,,218396,c896b6aee6d07e3af8e8be2e34892810,2021-02-12T03:43:14.708Z,5aa2d583cb4f0f7020b17f42
1437,,,,,71737126.44,38966068.43,32755054.37,2021-02-12T00:00:00.000Z,,19929023,0949a4d8ef2718a91cbbc23c548093ba,2021-02-12T03:43:14.718Z,5aa2d583cb4f0f7020b17f47
1443,555,2028548.78,640454.36,1388094.42,20182808.77,1810120.86,18509601.88,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1685619,b10ff9e1f87ce838ad4fcb73d2435851,2021-02-12T06:03:25.601Z,5aa2d583cb4f0f7020b17f4b
1465,935,2305722.55,1229822.49,1075900.06,4366087.01,2280285.57,1914677.82,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,793525,38ea8316342d4a7ef3bc667398e5f806,2021-02-12T06:03:25.615Z,5aa2d583cb4f0f7020b17f50
1450,,,,,9586323.53,2695557.88,6896190.82,2021-02-12T00:00:00.000Z,,1255425,8bb7a9c5b39de77916b2e3d831141200,2021-02-12T03:43:14.726Z,5aa2d583cb4f0f7020b17f4a
1460,6659,14538920.62,3835447.42,10703473.2,,,,,2021-02-12T00:00:00.000Z,423565,453cb064889b5370e5c4ad56d71587a2,2021-02-12T06:03:25.612Z,5aa2d583cb4f0f7020b17f4f
1485,1155,2965355.19,2462966.1,502389.09,28586080.4,1355369.03,27283122.91,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,2110767,763848f6b72c58012c67773fa91057f2,2021-02-12T06:03:25.627Z,5aa2d583cb4f0f7020b17f54
1441,412,1880461.2,741924.97,1138536.23,3202892.95,1353453.47,1716011.76,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,599700,cb1f050c5c161181c3869676d1dc36a6,2021-02-12T06:03:25.600Z,5aa2d583cb4f0f7020b17f48
1453,1559,2609145.45,1614171.25,994974.2,31856038.61,13005035.17,18927692.15,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,2108337,42b93ceb3a027407748ce79877d81d2d,2021-02-12T06:03:25.607Z,5aa2d583cb4f0f7020b17f4d
1475,2558,6621705.06,4682638.07,1939066.99,8904595.58,484092.83,8367825.54,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,781278,3a5ace4eaa31de416e7e8065e79570f4,2021-02-12T06:03:25.621Z,5aa2d583cb4f0f7020b17f52
1454,3451,9369739.03,6856715.41,2513023.62,36424884.27,17183377.43,19144277.15,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,2388516,586a1930619663b4352becb68cc7e1cb,2021-02-12T06:03:25.608Z,5aa2d583cb4f0f7020b17f57
1479,8552,20213296.06,11924830.34,8288465.72,17889243.31,4631163.81,13121953.46,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1577925,fbb03d134d7bbc342d5235e6af4568f9,2021-02-12T06:03:25.623Z,5aa2d583cb4f0f7020b17f5c
1451,,,,,3939783.19,2348210.19,1556086.46,2021-02-12T00:00:00.000Z,,560847,3246bf0335f71fed04b9bf3e9bfa1111,2021-02-12T03:43:14.727Z,5aa2d583cb4f0f7020b17f61
1476,4409,13386838.38,9783608.01,3603230.37,6936604.6,2782537.86,4200530.19,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1493653,efc5b7a2e4fe8e1eb0e4f9b8263392ab,2021-02-12T06:03:25.621Z,5aa2d583cb4f0f7020b17f66
1444,127,579893.02,297240.48,282652.54,,,,,2021-02-12T00:00:00.000Z,140456,2855bf3fbbc0556819e5b8ff46d96271,2021-02-12T06:03:25.602Z,5aa2d583cb4f0f7020b17f55
1469,449,1644357.98,787056.7,857301.28,,,,,2021-02-12T00:00:00.000Z,92411,cd22e2a2a90644d247c984554ab211df,2021-02-12T06:03:25.617Z,5aa2d583cb4f0f7020b17f5a
1440,272,470371.72,376188.66,94183.06,18277293.72,1008608.59,17179138.74,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,2252775,1c28dc3b0bcb037cb8b1a4424c1d3b01,2021-02-12T06:03:25.599Z,5aa2d583cb4f0f7020b17f5f
1466,23660,50014084.62,22764616.08,27249468.54,12587894.04,1980409.16,10416249.31,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,3112794,ab959f4eba548bd4735cbb0abcc83d14,2021-02-12T06:03:25.615Z,5aa2d583cb4f0f7020b17f64
1464,5956,22160601.08,9065299.34,13095301.74,38797058.53,16607328.23,21975368.26,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,4630711,3eb663c9249d112b7047f9eb8ddedb4a,2021-02-12T06:03:25.614Z,5aa2d583cb4f0f7020b17f59
1489,,,,,973986.52,58721.15,933375.05,2021-02-12T00:00:00.000Z,,59829,3fa08d00a2947746884d2890d499d003,2021-02-12T03:43:14.758Z,5aa2d583cb4f0f7020b17f5e
1461,346,789831.28,599410,190421.28,1910455.43,546004.4,1205199.83,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,203999,34b4c32a755e35bc1ea6461dc30fcfa1,2021-02-12T06:03:25.613Z,5aa2d583cb4f0f7020b17f63
1448,,,,,86565179.7,73888055.9,12258236.08,2021-02-12T00:00:00.000Z,,6401348,168a730af9427daa4da56f4f7831177a,2021-02-12T03:43:14.724Z,5aa2d583cb4f0f7020b17f4c
1445,199,509173.67,461070.95,48102.72,8721045.16,441657.36,8028649.4,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1695298,8aee0d18d810ab28459e2e36d91253e0,2021-02-12T06:03:25.603Z,5aa2d583cb4f0f7020b17f49
1470,124,740552.45,390852.02,349700.43,,,,,2021-02-12T00:00:00.000Z,0,66b26cae6f5d553130ac497bf24d785f,2021-02-12T06:03:25.618Z,5aa2d583cb4f0f7020b17f51
1455,2200,5431111.2,4371300.36,1059810.84,9335774.41,4245056.75,5200730.17,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,813465,c3242bb73bee6be9dec8d9ce6d8a76c9,2021-02-12T06:03:25.609Z,5aa2d583cb4f0f7020b17f4e
1449,,,,,2603436.29,92330.13,2464159.91,2021-02-12T00:00:00.000Z,,0,02ad31474b6eb4e9fb7b96dfe2472bdd,2021-02-12T03:43:14.725Z,5aa2d583cb4f0f7020b17f56
1480,,,,,3891329.31,432930.23,3452546.54,2021-02-12T00:00:00.000Z,,245527,1b3add106dc45aef5369e6ee0ef9d7e7,2021-02-12T03:43:14.751Z,5aa2d583cb4f0f7020b17f53
1474,3559,10877948.83,8093288.65,2784660.18,4833478.25,992958.11,3853581.36,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,842726,4ab9b569863d87d2c0ff9ccafeac0716,2021-02-12T06:03:25.620Z,5aa2d583cb4f0f7020b17f5b
1459,9408,18270709.28,7651000.29,10619708.99,5991973.09,559485.46,5471976.93,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,815503,7893184684ac2f5bb2d0ead1b3bfbd67,2021-02-12T06:03:25.611Z,5aa2d583cb4f0f7020b17f58
1446,20699,125463060.64,43407641.42,82055419.22,56986504.09,12598628,42212978.84,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,31049019,387db20904efc15f7b2e02fe7e87fa70,2021-02-12T06:03:25.603Z,5aa2d583cb4f0f7020b17f60
1484,46108,74778371.61,36715451.25,38062920.36,10875976.79,1583993.66,9322353.13,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,4328378,67ea8c607a44eaed579adfe1e4290553,2021-02-12T06:03:25.626Z,5aa2d583cb4f0f7020b17f5d
1456,,,,,6239034.16,754985.05,5428511.09,2021-02-12T00:00:00.000Z,,72631,32b819d9ffa0286d084d7d409ac4565a,2021-02-12T03:43:14.729Z,5aa2d583cb4f0f7020b17f62
1471,1123,4108811.57,2808922.31,1299889.26,4993708.33,387792.63,4561494.65,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,279127,5cc51404ca9526891b2f88c1932de761,2021-02-12T06:03:25.618Z,5aa2d583cb4f0f7020b17f65
1481,,,,,11748193.16,3671390.7,7769368.33,2021-02-12T00:00:00.000Z,,423256,359db58ee619b9ef818887b92d4a2ff3,2021-02-12T03:43:14.752Z,5aa2d583cb4f0f7020b17f67
1494,344,1459279.09,1015627.62,443651.47,2216218.88,1798695.81,362348.24,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,287623,38263fe96681f2c160eb6c10a2a375d4,2021-02-12T06:03:25.636Z,5aa2d583cb4f0f7020b17f68
1519,15716,19193921.3,13999401.04,5194520.26,10648040.68,1569652.38,9122880.76,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,2164906,7e22b31175099186a2666e0573c86d59,2021-02-12T06:03:25.665Z,5aa2d583cb4f0f7020b17f6d
1499,700,2735259.91,1660130.53,1075129.38,9125551.24,1569833.28,6580370.83,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,507031,902bc1b57cc5a9372c64b0ffa3f6e5b2,2021-02-12T06:03:25.646Z,5aa2d583cb4f0f7020b17f69
1486,901,1792438.3,1551072.1,241366.2,23721241.42,1428016.65,21731225.98,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1453627,4b0f961640751f7b4ad25f9568819991,2021-02-12T06:03:25.627Z,5aa2d583cb4f0f7020b17f72
1524,573,1396915.31,1044648.29,352267.02,,,,,2021-02-12T00:00:00.000Z,16044,8ea1e210fa2642e13d2a51b33428ff41,2021-02-12T06:03:25.668Z,5aa2d583cb4f0f7020b17f6e
1511,1768,8112928.87,6374506.02,1738422.85,13797356.33,859301.52,12678864.48,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,262977,cebf305cd4b143569c56370b35513c8d,2021-02-12T06:03:25.659Z,5aa2d583cb4f0f7020b17f77
1491,29177,57048028.63,33948484.29,23099544.34,204913750.38,178024945.68,27447793.49,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,16387580,96ab19bca25b8e78a0c20d6c7e0ee5ae,2021-02-12T06:03:25.634Z,5aa2d583cb4f0f7020b17f73
1536,507,1465037.44,1360295.78,104741.66,,,,,2021-02-12T00:00:00.000Z,155450,8f5c7a3bf8e37db58d1a6e9cd0a197d7,2021-02-12T06:03:25.679Z,5aa2d583cb4f0f7020b17f7c
1516,,,,,7053105.35,314401.38,6763407.63,2021-02-12T00:00:00.000Z,,409670,c811b98e07319b09fca0e78e3b6e8230,2021-02-12T03:43:14.776Z,5aa2d583cb4f0f7020b17f78
1458,849,2242480.28,1213932.96,1028547.32,13709082.34,9032940.4,4639768.12,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,750602,d10db20e08d47b2bc9ef99d71b770d1f,2021-02-12T06:03:25.611Z,5aa2d583cb4f0f7020b17f81
1541,3980,13836392.68,9147550.58,4688842.1,6334210.46,1369348.37,4288055.7,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1559063,76d1ca5593d0f1d7744c3e369dae5cca,2021-02-12T06:03:25.696Z,5aa2d583cb4f0f7020b17f7d
1483,,,,,868596.02,,886885.52,2021-02-12T00:00:00.000Z,,78581,e73faa83d75a6f85004dbebea4eb0a59,2021-02-12T03:43:14.753Z,5aa2d583cb4f0f7020b17f86
1463,2423,8779157.72,4444964.35,4334193.37,19562866.28,7127084.88,12269180.76,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1697118,3bb736413b5d82a3f9fabd2cc3a592e9,2021-02-12T06:03:25.614Z,5aa2d583cb4f0f7020b17f82
1508,,,,,2411749.43,133142.71,2278606.72,2021-02-12T00:00:00.000Z,,152917,c125519ee16a1d508e6985a4f14e52b2,2021-02-12T03:43:14.769Z,5aa2d583cb4f0f7020b17f8b
1488,,,,,966610.05,47365.55,923052.27,2021-02-12T00:00:00.000Z,,71661,4e3d73e2207040e066e15d2e2d55299c,2021-02-12T03:43:14.757Z,5aa2d583cb4f0f7020b17f87
1505,3415,8134432.06,7834700.93,299731.13,47773159.64,6230771.35,40506647.12,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,2218157,1e79928bd3f79a72aa5b74b859e32ce7,2021-02-12T06:03:25.655Z,5aa2d583cb4f0f7020b17f90
1513,273,749315.3,493902.39,255412.91,1913550.92,800920.84,1123487.03,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,161341,71e63d44c899cbf9010e05fbbb472784,2021-02-12T06:03:25.661Z,5aa2d583cb4f0f7020b17f8c
1530,4156,9640959.42,7850466.61,1790492.81,7337467.8,2462711.75,4594348.95,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1233644,7ac97935ae6b66f3ef0ab27991de936e,2021-02-12T06:03:25.674Z,5aa2d583cb4f0f7020b17f95
1510,,,,,10289394.05,6877869.17,3473033.53,2021-02-12T00:00:00.000Z,,795890,8103712f177f31c098680699445acf74,2021-02-12T03:43:14.770Z,5aa2d583cb4f0f7020b17f91
1555,953,3439214.02,2499993.13,939220.89,,,,,2021-02-12T00:00:00.000Z,154339,2f8a86f7b379e77105f6b61a076bd1a6,2021-02-12T06:03:25.707Z,5aa2d583cb4f0f7020b17f9a
1457,,,,,15296905.63,13577163.25,1363858.63,2021-02-12T00:00:00.000Z,,203068,d27ee1136862b04f796dc999ca8ccb38,2021-02-12T03:43:14.731Z,5aa2d583cb4f0f7020b17f9f
1504,,,,,1225379.55,329528.86,828091.03,2021-02-12T00:00:00.000Z,,57338,32fc75e98af8899fa361263a535bd713,2021-02-12T03:43:14.767Z,5aa2d583cb4f0f7020b17f6a
1482,19150,20592021.41,5813443.59,14778577.82,35430275.15,13078927.79,22317471.37,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,2920980,6d6210fc5be48a18c3f9b72358306edc,2021-02-12T06:03:25.625Z,5aa2d583cb4f0f7020b17fa4
1529,,,,,21025562.11,15648947.84,5258243.16,2021-02-12T00:00:00.000Z,,895918,28787f1d6ec43395614cedeae920eb61,2021-02-12T03:43:14.797Z,5aa2d583cb4f0f7020b17f6f
1509,,,,,16188809.94,9068111.07,6869111.28,2021-02-12T00:00:00.000Z,,980174,a5f2d2cec66b830a33ab098e44667fb8,2021-02-12T03:43:14.770Z,5aa2d583cb4f0f7020b17f6b
1496,,,,,1492914.01,575889.64,918931.86,2021-02-12T00:00:00.000Z,,0,940b7c41c3d14268f02d65d70a5576f5,2021-02-12T03:43:14.761Z,5aa2d583cb4f0f7020b17f74
1534,,,,,18467868.44,692710.15,16073397.04,2021-02-12T00:00:00.000Z,,711134,341781064555b13a5fdd97ad41eba162,2021-02-12T03:43:14.800Z,5aa2d583cb4f0f7020b17f70
1521,4176,5900558.36,3293656.58,2606901.78,,,,,2021-02-12T00:00:00.000Z,0,bd23faf4d7fbcaaff8ef3a84a132804f,2021-02-12T06:03:25.666Z,5aa2d583cb4f0f7020b17f79
